"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"217","1998","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"217","1999","12","Uttar Pradesh","Mirzpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"217","2000","12","Uttar Pradesh","Mirzpur","13466.0","64.28","61.85","42.73","7054.0","33.67","32.4","22.38","0.0","2.04","1.97","1.36","20948.0","96.22","66.47"
"217","2001","12","Uttar Pradesh","Mirzpur","15890.0","63.48","72.43","49.68","8615.0","34.41","39.27","26.93","0.0","2.11","2.41","1.65","25033.0","114.1","78.27"
"217","2002","12","Uttar Pradesh","Mirzpur","13073.0","62.02","62.89","45.7","7593.0","36.03","36.53","26.54","0.0","1.95","1.98","1.44","21077.0","101.39","73.68"
"217","2003","12","Uttar Pradesh","Mirzpur","15214.0","61.69","76.28","49.39","8710.0","35.32","43.67","28.28","0.0","3.0","3.71","2.4","24663.0","123.66","80.07"
"217","2004","12","Uttar Pradesh","Mirzpur","15327.0","63.95","76.51","55.8","7692.0","32.1","38.4","28.0","0.0","3.95","4.73","3.45","23966.0","119.63","87.25"
"217","2005","12","Uttar Pradesh","Mirzpur","15526.0","62.36","77.39","56.71","8388.0","33.69","41.81","30.64","0.0","3.95","4.9","3.59","24898.0","124.11","90.94"
"217","2006","12","Uttar Pradesh","Mirzpur","17388.0","61.41","91.17","61.66","10046.0","35.48","52.67","35.63","0.0","3.11","4.61","3.12","28314.0","148.45","100.41"
"217","2007","12","Uttar Pradesh","Mirzpur","19928.0","62.15","104.13","73.04","11090.0","34.59","57.95","40.65","0.0","3.26","5.46","3.83","32063.0","167.53","117.52"
"217","2008","12","Uttar Pradesh","Mirzpur","20907.0","59.46","104.44","76.21","12868.0","36.59","64.28","46.91","0.0","3.95","6.94","5.06","35164.0","175.65","128.18"
"217","2009","12","Uttar Pradesh","Mirzpur","21013.0","55.55","109.88","87.26","14662.0","38.76","76.67","60.88","0.0","5.68","11.24","8.93","37825.0","197.79","157.07"
"217","2010","12","Uttar Pradesh","Mirzpur","11930.0","54.61","61.17","46.44","8969.0","41.05","45.98","34.91","0.0","4.34","4.86","3.69","21847.0","112.01","85.05"
"217","2011","12","Uttar Pradesh","Mirzpur","20685.0","63.96","104.85","78.98","9995.0","30.9","50.67","38.17","0.0","5.14","8.43","6.35","32343.0","163.95","123.5"
"217","2012","12","Uttar Pradesh","Mirzpur","25235.0","69.2","132.28","98.99","9962.0","27.32","52.22","39.08","0.0","3.49","6.67","4.99","36469.0","191.17","143.06"
"217","2013","12","Uttar Pradesh","Mirzpur","27993.0","77.74","146.63","112.33","7042.0","19.56","36.89","28.26","0.0","2.7","5.09","3.9","36007.0","188.61","144.49"
"217","2014","12","Uttar Pradesh","Mirzpur","29712.0","74.33","141.13","99.68","8530.0","21.34","40.52","28.62","0.0","4.33","8.23","5.81","39974.0","189.87","134.11"
"217","2015","12","Uttar Pradesh","Mirzpur","27900.0","69.34","133.53","92.77","10446.0","25.96","49.99","34.74","0.0","4.7","9.06","6.29","40238.0","192.58","133.8"
"217","2016","12","Uttar Pradesh","Mirzpur","27092.0","67.97","129.71","80.96","10522.0","26.4","50.38","31.44","0.0","5.64","10.76","6.71","39861.0","190.84","119.11"
"217","2017","12","Uttar Pradesh","Mirzpur","44613.0","72.69","211.59","134.69","15684.0","25.55","74.38","47.35","0.0","1.76","5.13","3.26","61378.0","291.1","185.3"
"217","2018","12","Uttar Pradesh","Mirzpur","47912.0","75.36","227.08","144.1","14698.0","23.12","69.66","44.21","0.0","1.53","4.6","2.92","63580.0","301.34","191.22"
"217","2019","12","Uttar Pradesh","Mirzpur","52305.0","74.74","246.57","146.6","16784.0","23.98","79.12","47.04","0.0","1.28","4.22","2.51","69985.0","329.92","196.15"
"217","2020","12","Uttar Pradesh","Mirzpur","37090.0","66.94","-1.0","-1.0","17710.0","31.96","-1.0","-1.0","0.0","1.88","-1.0","-1.0","55410.0","-1.0","-1.0"
"218","1990","12","Uttar Pradesh","Jaunpur","37687.0","72.6","130.91","82.76","10822.0","20.85","37.59","23.76","0.0","6.55","11.81","7.47","51910.0","180.32","113.99"
"218","1991","12","Uttar Pradesh","Jaunpur","37930.0","73.91","132.28","83.93","9940.0","19.37","34.67","22.0","0.0","6.72","12.03","7.63","51319.0","178.97","113.56"
"218","1992","12","Uttar Pradesh","Jaunpur","37340.0","78.77","129.74","83.03","8761.0","18.48","30.44","19.48","0.0","2.75","4.52","2.9","47403.0","164.7","105.41"
"218","1993","12","Uttar Pradesh","Jaunpur","32269.0","85.82","111.98","75.53","4905.0","13.04","17.02","11.48","0.0","1.14","1.49","1.0","37602.0","130.49","88.01"
"218","1994","12","Uttar Pradesh","Jaunpur","32155.0","82.54","110.61","74.05","6048.0","15.52","20.8","13.93","0.0","1.94","2.6","1.74","38958.0","134.01","89.71"
"218","1995","12","Uttar Pradesh","Jaunpur","29552.0","80.69","112.41","73.02","6514.0","17.79","24.78","16.1","0.0","1.53","2.13","1.38","36626.0","139.32","90.5"
"218","1996","12","Uttar Pradesh","Jaunpur","35783.0","81.29","122.55","87.56","7536.0","17.12","25.81","18.44","0.0","1.59","2.4","1.71","44019.0","150.76","107.71"
"218","1997","12","Uttar Pradesh","Jaunpur","40198.0","80.71","137.67","90.77","8681.0","17.43","29.73","19.6","0.0","1.86","3.17","2.09","49805.0","170.57","112.47"
"218","1998","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"218","1999","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"218","2000","12","Uttar Pradesh","Jaunpur","37092.0","77.28","127.33","83.15","9962.0","20.76","34.2","22.33","0.0","1.96","3.23","2.11","47995.0","164.76","107.59"
"218","2001","12","Uttar Pradesh","Jaunpur","39188.0","78.28","131.54","86.97","9880.0","19.74","33.16","21.93","0.0","1.98","3.33","2.2","50059.0","168.03","111.1"
"218","2002","12","Uttar Pradesh","Jaunpur","30482.0","75.98","110.31","71.22","8345.0","20.8","30.2","19.5","0.0","3.21","4.66","3.01","40116.0","145.17","93.73"
"218","2003","12","Uttar Pradesh","Jaunpur","36546.0","75.77","133.06","82.69","9941.0","20.61","36.19","22.49","0.0","3.62","6.35","3.95","48231.0","175.6","109.12"
"218","2004","12","Uttar Pradesh","Jaunpur","36778.0","75.81","131.79","82.94","9653.0","19.9","34.59","21.77","0.0","4.29","7.46","4.69","48512.0","173.83","109.41"
"218","2005","12","Uttar Pradesh","Jaunpur","37480.0","74.27","134.39","82.82","10684.0","21.17","38.31","23.61","0.0","4.56","8.25","5.08","50465.0","180.96","111.52"
"218","2006","12","Uttar Pradesh","Jaunpur","41845.0","76.65","149.93","91.98","10922.0","20.01","39.13","24.01","0.0","3.35","6.55","4.02","54594.0","195.61","120.0"
"218","2007","12","Uttar Pradesh","Jaunpur","42566.0","75.03","152.54","91.67","11977.0","21.11","42.92","25.79","0.0","3.85","7.83","4.71","56729.0","203.29","122.18"
"218","2008","12","Uttar Pradesh","Jaunpur","44533.0","73.76","159.97","94.91","12800.0","21.2","45.98","27.28","0.0","5.04","10.92","6.48","60373.0","216.87","128.67"
"218","2009","12","Uttar Pradesh","Jaunpur","44813.0","70.8","160.89","97.15","14842.0","23.45","53.29","32.17","0.0","5.76","13.08","7.9","63299.0","227.26","137.22"
"218","2010","12","Uttar Pradesh","Jaunpur","45698.0","67.88","164.06","97.19","18430.0","27.38","66.17","39.2","0.0","4.75","11.47","6.8","67324.0","241.7","143.19"
"218","2011","12","Uttar Pradesh","Jaunpur","43619.0","73.0","156.53","92.66","14120.0","23.63","50.67","29.99","0.0","3.37","7.22","4.28","59752.0","214.43","126.93"
"218","2012","12","Uttar Pradesh","Jaunpur","47625.0","73.14","170.83","101.16","15451.0","23.73","55.42","32.82","0.0","3.13","7.31","4.33","65114.0","233.57","138.3"
"218","2013","12","Uttar Pradesh","Jaunpur","51952.0","77.87","186.24","110.29","12972.0","19.44","46.5","27.54","0.0","2.69","6.43","3.81","66718.0","239.18","141.64"
"218","2014","12","Uttar Pradesh","Jaunpur","55063.0","74.38","198.65","117.44","15776.0","21.31","56.91","33.65","0.0","4.31","11.52","6.81","74033.0","267.09","157.9"
"218","2015","12","Uttar Pradesh","Jaunpur","51968.0","69.36","188.03","110.65","19449.0","25.96","70.37","41.41","0.0","4.68","12.67","7.46","74920.0","271.07","159.51"
"218","2016","12","Uttar Pradesh","Jaunpur","50201.0","68.01","181.74","100.51","19434.0","26.33","70.36","38.91","0.0","5.66","15.13","8.36","73813.0","267.22","147.78"
"218","2017","12","Uttar Pradesh","Jaunpur","48177.0","70.56","174.41","96.45","17780.0","26.04","64.37","35.6","0.0","3.4","8.41","4.65","68280.0","247.19","136.7"
"218","2018","12","Uttar Pradesh","Jaunpur","52138.0","74.8","188.76","104.39","15585.0","22.36","56.42","31.2","0.0","2.84","7.16","3.96","69701.0","252.35","139.55"
"218","2019","12","Uttar Pradesh","Jaunpur","56972.0","73.39","207.34","114.65","18735.0","24.13","68.18","37.7","0.0","2.48","7.01","3.88","77634.0","282.53","156.23"
"218","2020","12","Uttar Pradesh","Jaunpur","61520.0","72.52","-1.0","-1.0","21760.0","25.65","-1.0","-1.0","0.0","1.83","-1.0","-1.0","84830.0","-1.0","-1.0"
"219","1990","12","Uttar Pradesh","Ghazipur","29490.0","74.52","112.33","75.37","7480.0","18.9","28.49","19.12","0.0","6.58","9.92","6.65","39573.0","150.74","101.15"
"219","1991","12","Uttar Pradesh","Ghazipur","33354.0","73.7","127.26","85.8","8808.0","19.46","33.61","22.66","0.0","6.84","11.81","7.96","45257.0","172.67","116.42"
"219","1992","12","Uttar Pradesh","Ghazipur","37793.0","81.03","143.52","97.08","7676.0","16.46","29.15","19.72","0.0","2.51","4.45","3.01","46640.0","177.12","119.81"
"219","1993","12","Uttar Pradesh","Ghazipur","39591.0","84.47","150.35","102.49","6486.0","13.84","24.63","16.79","0.0","1.69","3.01","2.05","46869.0","177.99","121.33"
"219","1994","12","Uttar Pradesh","Ghazipur","44242.0","78.97","167.95","114.33","9821.0","17.53","37.28","25.38","0.0","3.5","7.45","5.07","56026.0","212.68","144.78"
"219","1995","12","Uttar Pradesh","Ghazipur","40598.0","76.95","154.31","103.91","10450.0","19.81","39.72","26.75","0.0","3.25","6.51","4.39","52762.0","200.55","135.04"
"219","1996","12","Uttar Pradesh","Ghazipur","42622.0","79.89","161.15","106.36","9228.0","17.3","34.89","23.03","0.0","2.82","5.69","3.75","53354.0","201.73","133.14"
"219","1997","12","Uttar Pradesh","Ghazipur","43312.0","81.63","164.68","109.18","8333.0","15.7","31.68","21.01","0.0","2.67","5.38","3.57","53061.0","201.75","133.76"
"219","1998","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"219","1999","12","Uttar Pradesh","Ghazipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"219","2000","12","Uttar Pradesh","Ghazipur","39158.0","80.07","148.68","96.87","8265.0","16.9","31.38","20.45","0.0","3.03","5.62","3.66","48904.0","185.68","120.98"
"219","2001","12","Uttar Pradesh","Ghazipur","46000.0","80.42","178.92","110.88","9842.0","17.21","38.28","23.72","0.0","2.37","5.27","3.27","57198.0","222.47","137.87"
"219","2002","12","Uttar Pradesh","Ghazipur","39692.0","78.17","154.76","96.62","9784.0","19.27","38.15","23.82","0.0","2.56","5.06","3.16","50774.0","197.97","123.59"
"219","2003","12","Uttar Pradesh","Ghazipur","43321.0","78.22","170.03","104.49","9837.0","17.76","38.61","23.73","0.0","4.02","8.75","5.38","55387.0","217.38","133.6"
"219","2004","12","Uttar Pradesh","Ghazipur","43603.0","78.01","172.2","105.66","9539.0","17.07","37.67","23.12","0.0","4.92","10.86","6.67","55893.0","220.74","135.44"
"219","2005","12","Uttar Pradesh","Ghazipur","44372.0","76.7","174.51","106.9","10540.0","18.22","41.45","25.39","0.0","5.08","11.55","7.08","57849.0","227.52","139.37"
"219","2006","12","Uttar Pradesh","Ghazipur","49565.0","79.22","194.9","119.31","10782.0","17.23","42.4","25.95","0.0","3.55","8.73","5.34","62566.0","246.02","150.6"
"219","2007","12","Uttar Pradesh","Ghazipur","37817.0","69.29","148.47","91.85","14060.0","25.76","55.2","34.15","0.0","4.95","10.61","6.56","54580.0","214.28","132.56"
"219","2008","12","Uttar Pradesh","Ghazipur","39545.0","67.83","155.38","95.95","15195.0","26.06","59.7","36.87","0.0","6.11","13.99","8.64","58300.0","229.07","141.46"
"219","2009","12","Uttar Pradesh","Ghazipur","39802.0","63.03","156.52","97.82","17577.0","27.83","69.12","43.2","0.0","9.14","22.7","14.19","63152.0","248.34","155.21"
"219","2010","12","Uttar Pradesh","Ghazipur","38455.0","65.5","151.59","93.79","17164.0","29.23","67.66","41.86","0.0","5.27","12.19","7.54","58712.0","231.44","143.2"
"219","2011","12","Uttar Pradesh","Ghazipur","39674.0","71.0","156.29","96.96","14112.0","25.25","55.59","34.49","0.0","3.75","8.26","5.12","55882.0","220.14","136.58"
"219","2012","12","Uttar Pradesh","Ghazipur","45446.0","70.71","178.92","111.07","17135.0","26.66","67.46","41.88","0.0","2.63","6.67","4.14","64274.0","253.05","157.08"
"219","2013","12","Uttar Pradesh","Ghazipur","42738.0","77.48","168.26","105.51","10923.0","19.8","43.0","26.97","0.0","2.72","5.91","3.7","55161.0","217.16","136.18"
"219","2014","12","Uttar Pradesh","Ghazipur","45503.0","74.23","177.94","108.29","13120.0","21.4","51.31","31.22","0.0","4.37","10.48","6.38","61302.0","239.73","145.89"
"219","2015","12","Uttar Pradesh","Ghazipur","42263.0","69.29","162.69","103.05","15833.0","25.96","60.95","38.61","0.0","4.75","11.16","7.07","60995.0","234.8","148.73"
"219","2016","12","Uttar Pradesh","Ghazipur","41496.0","67.86","160.29","93.82","16229.0","26.54","62.69","36.69","0.0","5.59","13.21","7.73","61145.0","236.19","138.25"
"219","2017","12","Uttar Pradesh","Ghazipur","47591.0","69.72","183.83","106.84","18206.0","26.67","70.33","40.87","0.0","3.61","9.52","5.53","68261.0","263.68","153.24"
"219","2018","12","Uttar Pradesh","Ghazipur","51175.0","73.62","197.15","113.88","16263.0","23.4","62.65","36.19","0.0","2.98","7.97","4.61","69508.0","267.78","154.67"
"219","2019","12","Uttar Pradesh","Ghazipur","55967.0","72.32","214.85","125.42","19335.0","24.99","74.23","43.33","0.0","2.69","7.99","4.66","77383.0","297.07","173.42"
"219","2020","12","Uttar Pradesh","Ghazipur","55790.0","70.63","-1.0","-1.0","21080.0","26.69","-1.0","-1.0","0.0","2.68","-1.0","-1.0","78990.0","-1.0","-1.0"
"220","1990","12","Uttar Pradesh","Ballia","28587.0","78.35","129.11","84.22","6191.0","16.97","27.96","18.24","0.0","4.68","7.71","5.03","36486.0","164.78","107.49"
"220","1991","12","Uttar Pradesh","Ballia","26025.0","76.43","117.7","76.59","6268.0","18.41","28.35","18.45","0.0","5.16","7.95","5.17","34050.0","154.0","100.21"
"220","1992","12","Uttar Pradesh","Ballia","28447.0","81.73","128.87","83.81","5589.0","16.06","25.32","16.47","0.0","2.21","3.48","2.26","34804.0","157.66","102.54"
"220","1993","12","Uttar Pradesh","Ballia","32086.0","85.44","145.7","94.02","5030.0","13.39","22.84","14.74","0.0","1.16","1.98","1.28","37552.0","170.52","110.04"
"220","1994","12","Uttar Pradesh","Ballia","32208.0","87.05","145.29","93.39","3779.0","10.21","17.05","10.96","0.0","2.73","4.56","2.93","36998.0","166.9","107.28"
"220","1995","12","Uttar Pradesh","Ballia","31427.0","85.8","143.01","89.27","4502.0","12.29","20.49","12.79","0.0","1.91","3.19","1.99","36629.0","166.68","104.05"
"220","1996","12","Uttar Pradesh","Ballia","30417.0","84.47","142.14","89.72","4790.0","13.3","22.38","14.13","0.0","2.23","3.76","2.37","36011.0","168.28","106.22"
"220","1997","12","Uttar Pradesh","Ballia","34495.0","83.83","155.97","100.27","5502.0","13.37","24.88","15.99","0.0","2.8","5.21","3.35","41149.0","186.05","119.61"
"220","1998","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"220","1999","12","Uttar Pradesh","Ballia","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"220","2000","12","Uttar Pradesh","Ballia","27599.0","80.8","125.66","79.18","5704.0","16.7","25.97","16.36","0.0","2.51","3.9","2.46","34159.0","155.53","98.0"
"220","2001","12","Uttar Pradesh","Ballia","31936.0","82.71","148.2","92.28","5960.0","15.44","27.66","17.22","0.0","1.86","3.33","2.07","38613.0","179.18","111.57"
"220","2002","12","Uttar Pradesh","Ballia","27865.0","79.51","127.91","80.07","6062.0","17.3","27.83","17.42","0.0","3.2","5.14","3.22","35047.0","160.88","100.71"
"220","2003","12","Uttar Pradesh","Ballia","29916.0","80.4","136.76","83.95","5880.0","15.8","26.88","16.5","0.0","3.79","6.46","3.96","37208.0","170.1","104.42"
"220","2004","12","Uttar Pradesh","Ballia","30102.0","80.89","135.26","83.44","5544.0","14.9","24.91","15.37","0.0","4.21","7.05","4.35","37214.0","167.22","103.16"
"220","2005","12","Uttar Pradesh","Ballia","30661.0","79.58","138.07","88.06","6042.0","15.68","27.21","17.35","0.0","4.74","8.23","5.25","38530.0","173.51","110.66"
"220","2006","12","Uttar Pradesh","Ballia","34425.0","81.47","155.65","97.89","6463.0","15.29","29.22","18.38","0.0","3.24","6.19","3.89","42257.0","191.06","120.16"
"220","2007","12","Uttar Pradesh","Ballia","27041.0","70.18","120.88","76.26","9466.0","24.57","42.32","26.7","0.0","5.25","9.04","5.71","38530.0","172.24","108.67"
"220","2008","12","Uttar Pradesh","Ballia","28275.0","68.33","130.03","86.72","10381.0","25.09","47.74","31.84","0.0","6.58","12.52","8.35","41378.0","190.29","126.91"
"220","2009","12","Uttar Pradesh","Ballia","28460.0","64.13","128.2","82.54","11969.0","26.97","53.92","34.71","0.0","8.9","17.8","11.46","44380.0","199.92","128.72"
"220","2010","12","Uttar Pradesh","Ballia","32692.0","68.04","148.24","93.54","13238.0","27.55","60.03","37.88","0.0","4.41","9.61","6.06","48049.0","217.88","137.48"
"220","2011","12","Uttar Pradesh","Ballia","36115.0","72.71","164.05","103.34","11840.0","23.84","53.78","33.88","0.0","3.45","7.78","4.9","49668.0","225.61","142.11"
"220","2012","12","Uttar Pradesh","Ballia","39475.0","69.99","179.76","113.32","15679.0","27.8","71.4","45.01","0.0","2.21","5.69","3.59","56403.0","256.85","161.92"
"220","2013","12","Uttar Pradesh","Ballia","36898.0","77.43","170.05","108.08","9459.0","19.85","43.59","27.71","0.0","2.72","5.98","3.8","47654.0","219.63","139.59"
"220","2014","12","Uttar Pradesh","Ballia","39310.0","74.21","184.01","115.39","11344.0","21.41","53.1","33.3","0.0","4.38","10.85","6.81","52973.0","247.96","155.5"
"220","2015","12","Uttar Pradesh","Ballia","36433.0","69.28","174.44","102.75","13651.0","25.96","65.36","38.5","0.0","4.76","11.99","7.06","52589.0","251.79","148.32"
"220","2016","12","Uttar Pradesh","Ballia","35849.0","67.85","165.31","101.1","14039.0","26.57","64.74","39.59","0.0","5.58","13.6","8.32","52838.0","243.65","149.01"
"220","2017","12","Uttar Pradesh","Ballia","35301.0","66.56","162.79","99.76","15283.0","28.81","70.48","43.19","0.0","4.63","11.32","6.94","53039.0","244.6","149.89"
"220","2018","12","Uttar Pradesh","Ballia","37863.0","71.91","174.61","107.01","12820.0","24.35","59.12","36.23","0.0","3.74","9.08","5.56","52651.0","242.81","148.8"
"220","2019","12","Uttar Pradesh","Ballia","41711.0","69.51","192.36","117.88","16225.0","27.04","74.82","45.85","0.0","3.45","9.56","5.86","60008.0","276.74","169.59"
"220","2020","12","Uttar Pradesh","Ballia","49830.0","72.7","-1.0","-1.0","16340.0","23.84","-1.0","-1.0","0.0","3.46","-1.0","-1.0","68540.0","-1.0","-1.0"
"221","1990","12","Uttar Pradesh","Gorakhpur","28063.0","44.55","107.14","75.39","32832.0","52.12","125.35","88.21","0.0","3.34","8.03","5.65","62997.0","240.51","169.25"
"221","1991","12","Uttar Pradesh","Gorakhpur","31360.0","71.61","120.48","76.35","9804.0","22.39","37.67","23.87","0.0","6.0","10.1","6.4","43793.0","168.25","106.62"
"221","1992","12","Uttar Pradesh","Gorakhpur","32090.0","80.44","121.54","80.09","6556.0","16.43","24.83","16.36","0.0","3.13","4.73","3.11","39894.0","151.1","99.57"
"221","1993","12","Uttar Pradesh","Gorakhpur","32600.0","79.49","123.54","82.0","7049.0","17.19","26.71","17.73","0.0","3.32","5.16","3.43","41011.0","155.42","103.16"
"221","1994","12","Uttar Pradesh","Gorakhpur","35033.0","73.91","131.83","89.93","9812.0","20.7","36.92","25.19","0.0","5.39","9.61","6.55","47398.0","178.36","121.66"
"221","1995","12","Uttar Pradesh","Gorakhpur","41900.0","74.5","158.72","104.18","11003.0","19.56","41.68","27.36","0.0","5.93","12.64","8.29","56239.0","213.03","139.84"
