"Dist Code","Year","State Code","State Name","Dist Name","TOTAL AREA (1000 ha)","FOREST AREA (1000 ha)","BARREN AND UNCULTIVABLE LAND AREA (1000 ha)","LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha)","CULTIVABLE WASTE LAND AREA (1000 ha)","PERMANENT PASTURES AREA (1000 ha)","OTHER FALLOW AREA (1000 ha)","CURRENT FALLOW AREA (1000 ha)","NET CROPPED AREA (1000 ha)","GROSS CROPPED AREA (1000 ha)","CROPING INTENSITY (Percent)"
"40","1986","6","Madhya Pradesh","Betul","1007.8","405.7","25.7","46.2","45.0","21.3","33.9","34.6","395.4","448.7","113.48"
"40","1987","6","Madhya Pradesh","Betul","1007.8","405.2","25.5","44.6","43.7","22.4","34.4","28.8","403.2","471.6","116.96"
"40","1988","6","Madhya Pradesh","Betul","1007.8","405.2","25.5","44.6","43.7","22.4","34.4","28.8","408.8","480.0","117.42"
"40","1989","6","Madhya Pradesh","Betul","1007.8","395.1","25.5","45.7","46.7","26.4","31.9","29.1","407.4","476.5","116.96"
"40","1990","6","Madhya Pradesh","Betul","686.57","73.51","25.43","46.11","45.79","26.2","29.26","25.84","414.5","500.2","120.68"
"40","1991","6","Madhya Pradesh","Betul","1007.8","394.9","25.5","46.2","45.4","26.5","30.0","33.3","406.0","476.5","117.36"
"40","1992","6","Madhya Pradesh","Betul","1007.8","396.1","25.6","46.2","43.9","26.8","30.6","28.6","410.0","487.8","118.98"
"40","1993","6","Madhya Pradesh","Betul","1007.8","396.1","25.55","46.2","41.7","26.74","30.5","26.0","415.1","510.9","123.08"
"40","1994","6","Madhya Pradesh","Betul","1007.8","396.1","25.4","46.46","39.47","26.54","28.75","24.39","421.29","524.07","124.4"
"40","1995","6","Madhya Pradesh","Betul","1007.8","396.1","25.44","46.65","40.37","26.68","31.34","26.65","415.08","521.5","125.64"
"40","1996","6","Madhya Pradesh","Betul","1007.8","396.1","25.43","46.75","40.66","26.73","29.88","25.07","417.58","529.0","126.68"
"40","1997","6","Madhya Pradesh","Betul","1007.8","396.1","25.41","46.47","44.64","26.84","28.44","24.6","415.58","540.03","129.95"
"40","1998","6","Madhya Pradesh","Betul","1007.8","395.58","25.38","46.46","49.64","27.33","30.98","25.33","407.1","531.86","130.65"
"40","1999","6","Madhya Pradesh","Betul","1007.8","396.13","25.39","46.11","46.35","26.72","30.29","29.13","407.68","536.66","131.64"
"40","2000","6","Madhya Pradesh","Betul","1007.8","395.97","25.44","46.98","49.08","27.01","32.6","43.97","386.76","442.37","114.38"
"40","2001","6","Madhya Pradesh","Betul","1007.8","396.36","25.43","47.07","46.29","27.11","34.14","32.98","398.41","510.88","128.23"
"40","2002","6","Madhya Pradesh","Betul","1007.8","396.24","25.92","46.78","43.85","27.24","34.67","33.69","399.41","525.49","131.57"
"40","2003","6","Madhya Pradesh","Betul","1007.8","396.28","25.94","46.8","42.33","27.64","36.0","31.68","401.13","529.29","131.95"
"40","2004","6","Madhya Pradesh","Betul","1025.44","414.01","25.94","46.8","42.43","27.47","35.47","32.28","401.03","529.52","132.04"
"40","2005","6","Madhya Pradesh","Betul","1025.44","414.64","25.94","46.8","40.8","27.55","35.01","31.16","403.53","554.63","137.44"
"40","2006","6","Madhya Pradesh","Betul","1007.8","113.67","25.94","46.82","40.93","27.29","34.89","30.61","404.62","561.08","138.67"
"40","2007","6","Madhya Pradesh","Betul","1007.8","113.69","25.89","46.81","39.23","27.3","38.12","14.96","418.77","571.71","136.52"
"40","2008","6","Madhya Pradesh","Betul","1007.8","113.59","25.94","46.84","38.75","27.21","38.44","17.91","416.09","576.9","138.65"
"40","2009","6","Madhya Pradesh","Betul","1007.8","114.08","25.94","46.85","38.77","26.92","38.46","11.71","422.03","607.04","143.84"
"40","2010","6","Madhya Pradesh","Betul","1007.8","114.36","25.94","46.85","38.77","27.74","38.46","6.61","426.05","630.59","148.01"
"40","2011","6","Madhya Pradesh","Betul","1007.8","114.36","25.94","46.85","38.77","27.67","38.46","6.71","426.01","567.85","133.29"
"40","2012","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.82","24.7","6.74","439.6","601.87","136.91"
"40","2013","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.79","22.92","7.56","440.58","604.46","137.2"
"40","2014","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.79","24.91","15.17","430.98","607.62","140.99"
"40","2015","6","Madhya Pradesh","Betul","1007.8","397.39","25.94","46.85","38.77","27.82","34.91","2.87","433.25","602.11","138.98"
"40","2016","6","Madhya Pradesh","Betul","1007.8","397.39","24.54","47.0","39.66","28.8","21.67","30.66","416.97","599.57","143.79"
"40","2017","6","Madhya Pradesh","Betul","1007.8","394.79","24.22","52.0","38.88","28.47","24.75","16.07","427.97","632.41","147.77"
"40","2018","6","Madhya Pradesh","Betul","1007.8","395.48","24.79","46.85","39.9","28.3","24.68","21.12","420.31","611.93","145.59"
"40","2019","6","Madhya Pradesh","Betul","1007.8","395.05","24.19","46.85","28.8","28.02","15.13","10.92","453.47","770.47","169.9"
"40","2020","6","Madhya Pradesh","Betul","1007.8","395.05","24.19","46.85","28.8","28.02","15.13","10.92","461.35","825.81","179.0"
"41","1966","6","Madhya Pradesh","Rajgarh","612.7","415.6","21.1","32.5","62.1","91.7","7.4","3.0","380.7","396.5","104.15"
"41","1967","6","Madhya Pradesh","Rajgarh","612.7","416.0","18.5","32.8","57.6","94.6","6.6","2.5","386.0","405.6","105.08"
"41","1968","6","Madhya Pradesh","Rajgarh","612.7","416.2","26.7","33.0","47.2","94.5","5.4","2.5","389.2","408.8","105.04"
"41","1969","6","Madhya Pradesh","Rajgarh","612.7","416.1","26.9","33.6","45.0","93.8","5.0","3.0","391.0","418.0","106.91"
"41","1970","6","Madhya Pradesh","Rajgarh","612.7","14.1","26.9","33.5","42.0","95.6","5.0","4.0","391.0","416.0","106.39"
"41","1971","6","Madhya Pradesh","Rajgarh","613.0","14.1","27.0","33.0","44.0","93.1","6.0","4.0","392.0","424.0","108.16"
"41","1972","6","Madhya Pradesh","Rajgarh","613.0","18.8","27.0","34.0","43.0","92.3","7.0","3.0","393.0","418.0","106.36"
"41","1973","6","Madhya Pradesh","Rajgarh","617.0","18.8","27.0","34.0","41.0","93.0","7.0","5.0","392.0","437.0","111.48"
"41","1974","6","Madhya Pradesh","Rajgarh","617.0","18.8","28.0","33.0","42.0","93.1","5.0","7.0","391.0","423.0","108.18"
"41","1975","6","Madhya Pradesh","Rajgarh","617.4","18.8","28.0","33.0","50.0","85.0","8.0","4.0","391.4","428.6","109.5"
"41","1976","6","Madhya Pradesh","Rajgarh","613.0","14.0","27.0","33.0","49.0","85.0","5.0","8.0","391.0","428.0","109.46"
"41","1977","6","Madhya Pradesh","Rajgarh","611.7","13.0","27.0","33.0","42.0","91.0","9.0","4.0","392.9","430.7","109.62"
"41","1978","6","Madhya Pradesh","Rajgarh","611.7","12.8","27.6","33.4","36.3","94.3","8.3","4.3","395.0","437.0","110.63"
"41","1979","6","Madhya Pradesh","Rajgarh","611.7","12.9","32.6","34.2","30.5","94.9","7.6","4.0","394.9","441.8","111.88"
"41","1980","6","Madhya Pradesh","Rajgarh","611.7","12.6","30.6","36.3","34.9","89.4","7.3","3.3","397.4","432.3","108.78"
"41","1981","6","Madhya Pradesh","Rajgarh","611.7","14.8","30.1","36.5","36.6","85.4","7.1","2.8","398.5","440.7","110.59"
"41","1982","6","Madhya Pradesh","Rajgarh","611.7","13.9","29.6","36.6","33.9","87.4","6.5","3.0","400.7","463.5","115.67"
"41","1983","6","Madhya Pradesh","Rajgarh","611.7","14.1","29.5","37.2","31.5","88.8","6.1","2.8","401.8","458.1","114.01"
"41","1984","6","Madhya Pradesh","Rajgarh","611.7","14.1","29.6","36.9","30.1","90.0","5.9","2.5","402.6","457.6","113.66"
"41","1985","6","Madhya Pradesh","Rajgarh","611.7","14.3","29.3","37.0","29.2","89.2","5.1","2.8","404.8","478.6","118.23"
"41","1986","6","Madhya Pradesh","Rajgarh","611.7","14.2","31.0","35.6","28.3","89.7","5.2","4.7","403.0","465.0","115.38"
"41","1987","6","Madhya Pradesh","Rajgarh","611.6","19.0","29.5","37.0","28.5","84.1","5.4","2.6","405.4","487.1","120.15"
"41","1988","6","Madhya Pradesh","Rajgarh","611.6","19.0","29.5","37.0","28.5","84.1","5.4","2.6","406.4","489.0","120.32"
"41","1989","6","Madhya Pradesh","Rajgarh","611.7","15.3","29.9","37.8","22.9","90.8","4.9","3.3","406.7","456.3","112.2"
"41","1990","6","Madhya Pradesh","Rajgarh","599.25","2.19","29.81","38.55","24.26","88.2","4.64","2.29","409.3","510.2","124.65"
"41","1991","6","Madhya Pradesh","Rajgarh","611.7","14.6","30.1","38.7","24.6","86.8","4.6","2.8","409.0","504.0","123.23"
"41","1992","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.3","39.4","28.2","83.2","4.2","1.9","409.9","500.0","121.98"
"41","1993","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.36","38.82","25.6","88.01","3.7","2.0","408.9","531.3","129.93"
"41","1994","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.4","39.49","24.44","87.4","3.65","1.95","410.07","545.91","133.13"
"41","1995","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.41","40.36","23.84","85.93","3.79","1.65","411.4","544.6","132.38"
"41","1996","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.72","39.73","22.72","87.43","3.66","1.59","411.54","565.0","137.29"
"41","1997","6","Madhya Pradesh","Rajgarh","611.7","14.5","30.64","39.89","21.99","87.03","3.57","1.56","412.71","598.2","144.94"
"41","1998","6","Madhya Pradesh","Rajgarh","616.3","18.8","30.62","39.9","23.74","83.47","3.39","1.58","414.76","603.37","145.47"
"41","1999","6","Madhya Pradesh","Rajgarh","616.3","18.8","14.28","45.08","22.97","63.9","14.48","14.52","415.14","614.29","147.97"
"41","2000","6","Madhya Pradesh","Rajgarh","616.3","18.8","30.62","40.81","28.59","77.47","3.5","3.23","413.23","497.86","120.48"
"41","2001","6","Madhya Pradesh","Rajgarh","616.3","18.6","30.29","40.06","35.01","70.35","4.49","3.33","414.12","525.36","126.86"
"41","2002","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.2","42.45","30.8","72.63","6.92","4.58","413.04","469.81","113.74"
"41","2003","6","Madhya Pradesh","Rajgarh","616.3","17.64","30.17","40.69","31.44","68.59","5.42","2.42","419.9","584.65","139.24"
"41","2004","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.9","41.06","29.95","67.7","5.25","1.7","423.05","607.71","143.65"
"41","2005","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.22","41.91","32.08","63.98","4.58","2.14","424.52","548.37","129.17"
"41","2006","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.15","42.23","28.83","66.21","4.67","1.57","425.76","608.68","142.96"
"41","2007","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.06","42.48","28.8","64.79","4.47","1.16","427.67","633.4","148.1"
"41","2008","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.05","42.84","28.82","63.53","4.41","1.8","427.98","604.21","141.18"
"41","2009","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.16","42.78","28.65","62.89","3.86","1.48","429.6","691.98","161.08"
"41","2010","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.1","43.31","28.0","61.7","3.14","0.81","432.37","735.1","170.02"
"41","2011","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.99","44.23","27.11","58.92","3.34","0.95","434.86","745.65","171.47"
"41","2012","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.99","44.39","26.75","56.6","2.64","0.84","438.21","772.49","176.28"
"41","2013","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.66","30.29","48.81","4.41","2.12","439.1","783.95","178.54"
"41","2014","6","Madhya Pradesh","Rajgarh","616.3","17.64","28.95","44.58","26.25","55.12","2.89","1.04","439.58","789.99","179.71"
"41","2015","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.84","26.33","54.14","2.75","0.85","440.48","795.24","180.54"
"41","2016","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","47.51","26.33","50.52","2.99","0.34","441.72","799.6","181.02"
"41","2017","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","48.04","26.32","50.31","2.41","1.02","441.3","808.36","183.18"
"41","2018","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.38","25.46","45.97","2.23","1.58","445.85","825.79","185.22"
"41","2019","6","Madhya Pradesh","Rajgarh","616.3","17.64","29.02","44.66","22.47","43.84","3.07","1.33","449.63","854.5","190.05"
"41","2020","6","Madhya Pradesh","Rajgarh","616.3","17.64","24.02","44.58","22.47","22.74","3.07","11.45","482.51","952.63","197.43"
"42","1966","6","Madhya Pradesh","Shajapur","617.8","1.4","64.1","39.9","50.4","116.2","5.5","2.6","337.5","350.5","103.85"
"42","1967","6","Madhya Pradesh","Shajapur","617.8","2.9","62.6","40.1","45.9","116.9","5.1","2.1","342.3","357.3","104.38"
"42","1968","6","Madhya Pradesh","Shajapur","617.8","2.9","60.5","41.7","43.7","115.8","4.0","2.1","347.2","364.3","104.93"
"42","1969","6","Madhya Pradesh","Shajapur","617.8","2.9","75.2","25.9","42.0","116.6","4.0","2.0","349.0","373.0","106.88"
"42","1970","6","Madhya Pradesh","Shajapur","617.8","2.9","74.4","25.8","42.0","114.5","4.0","3.0","351.0","375.0","106.84"
"42","1971","6","Madhya Pradesh","Shajapur","618.0","2.9","76.0","25.0","42.0","111.2","5.0","2.0","352.0","383.0","108.81"
"42","1972","6","Madhya Pradesh","Shajapur","618.0","4.0","56.0","40.0","29.0","77.1","5.0","2.0","405.0","429.0","105.93"
"42","1973","6","Madhya Pradesh","Shajapur","618.0","3.0","56.0","40.0","30.0","75.0","5.0","3.0","406.0","457.0","112.56"
"42","1974","6","Madhya Pradesh","Shajapur","618.0","3.0","56.0","40.0","29.0","75.0","3.0","5.0","407.0","439.0","107.86"
"42","1975","6","Madhya Pradesh","Shajapur","617.8","2.0","52.0","39.0","31.0","78.0","5.0","3.0","407.7","449.2","110.18"
"42","1976","6","Madhya Pradesh","Shajapur","618.0","2.0","55.0","40.0","35.0","70.0","4.0","5.0","407.0","450.0","110.57"
"42","1977","6","Madhya Pradesh","Shajapur","617.8","3.0","56.0","40.0","33.0","70.0","5.0","3.0","408.9","451.4","110.39"
"42","1978","6","Madhya Pradesh","Shajapur","617.8","2.9","53.9","40.0","31.3","70.1","5.6","2.7","411.2","459.4","111.72"
"42","1979","6","Madhya Pradesh","Shajapur","617.8","2.9","54.7","40.3","32.4","66.2","5.2","2.7","413.4","474.5","114.78"
"42","1980","6","Madhya Pradesh","Shajapur","617.8","2.9","53.7","40.6","31.4","66.5","4.8","2.7","415.1","456.5","109.97"
"42","1981","6","Madhya Pradesh","Shajapur","617.8","2.9","53.8","40.6","34.8","61.2","5.1","2.1","417.3","471.3","112.94"
"42","1982","6","Madhya Pradesh","Shajapur","617.8","2.9","53.9","40.8","32.8","61.1","5.9","1.2","419.3","496.4","118.39"
"42","1983","6","Madhya Pradesh","Shajapur","617.8","2.9","53.6","41.1","31.9","61.0","4.1","1.3","422.0","497.1","117.8"
"42","1984","6","Madhya Pradesh","Shajapur","617.8","2.9","53.3","40.9","30.3","60.7","3.6","1.9","424.2","496.3","117.0"
"42","1985","6","Madhya Pradesh","Shajapur","617.8","2.9","51.8","42.5","29.7","60.2","3.4","1.9","425.4","524.3","123.25"
"42","1986","6","Madhya Pradesh","Shajapur","617.8","2.8","51.5","42.4","29.9","59.0","3.2","2.4","426.5","513.5","120.4"
"42","1987","6","Madhya Pradesh","Shajapur","617.8","2.6","51.2","42.5","29.4","59.0","3.3","1.6","428.1","533.6","124.64"
"42","1988","6","Madhya Pradesh","Shajapur","617.8","2.6","51.2","42.5","29.4","59.0","3.3","1.6","430.0","546.7","127.14"
"42","1989","6","Madhya Pradesh","Shajapur","617.8","2.8","50.2","42.7","22.7","64.9","3.0","2.5","429.0","506.0","117.95"
"42","1990","6","Madhya Pradesh","Shajapur","616.8","1.87","48.11","41.85","21.42","63.8","1.79","0.74","430.1","578.6","134.53"
"42","1991","6","Madhya Pradesh","Shajapur","616.8","5.5","44.9","42.0","21.1","63.3","11.3","0.9","430.1","564.9","131.34"
"42","1992","6","Madhya Pradesh","Shajapur","616.8","5.6","45.1","41.9","19.2","64.0","1.7","0.6","431.6","559.3","129.59"
"42","1993","6","Madhya Pradesh","Shajapur","616.8","5.6","45.52","42.02","20.2","63.79","1.8","0.4","430.6","609.1","141.45"
"42","1994","6","Madhya Pradesh","Shajapur","616.8","5.6","44.22","42.28","18.43","63.65","1.59","0.3","433.26","617.73","142.58"
"42","1995","6","Madhya Pradesh","Shajapur","616.55","5.6","43.92","42.07","16.17","64.12","1.43","0.15","435.84","620.63","142.4"
"42","1996","6","Madhya Pradesh","Shajapur","616.55","5.6","42.46","43.49","8.24","72.95","1.12","0.13","435.21","657.0","150.96"
"42","1997","6","Madhya Pradesh","Shajapur","616.55","5.6","37.79","45.23","8.22","73.17","0.8","-0.13","438.78","707.96","161.35"
"42","1998","6","Madhya Pradesh","Shajapur","616.84","5.79","32.65","48.47","18.0","62.5","1.08","0.02","441.27","719.42","163.03"
"42","1999","6","Madhya Pradesh","Shajapur","616.84","5.37","33.41","47.42","20.05","59.23","0.71","0.02","443.58","727.95","164.11"
"42","2000","6","Madhya Pradesh","Shajapur","617.28","4.98","35.38","48.28","15.31","60.91","0.75","0.9","443.72","521.39","117.5"
"42","2001","6","Madhya Pradesh","Shajapur","617.28","4.72","39.17","50.8","15.07","53.97","1.19","0.26","445.04","567.17","127.44"
"42","2002","6","Madhya Pradesh","Shajapur","617.54","4.98","41.56","50.79","14.59","50.55","1.14","0.57","446.3","550.3","123.3"
"42","2003","6","Madhya Pradesh","Shajapur","617.54","4.98","40.7","51.73","13.78","48.21","1.38","-0.13","449.83","661.21","146.99"
"42","2004","6","Madhya Pradesh","Shajapur","617.54","4.98","40.63","51.32","12.51","48.54","1.25","-0.1","451.34","682.99","151.32"
"42","2005","6","Madhya Pradesh","Shajapur","617.53","5.01","40.46","51.42","11.37","50.28","0.74","-0.21","451.4","620.81","137.53"
"42","2006","6","Madhya Pradesh","Shajapur","617.53","5.01","39.32","53.84","9.42","49.88","0.88","-0.19","452.31","679.16","150.15"
"42","2007","6","Madhya Pradesh","Shajapur","617.54","5.01","38.65","54.04","9.14","49.49","0.7","-0.37","453.64","722.75","159.32"
"42","2008","6","Madhya Pradesh","Shajapur","617.54","5.01","39.07","53.1","9.36","49.14","0.93","-0.44","454.13","690.1","151.96"
"42","2009","6","Madhya Pradesh","Shajapur","617.62","5.01","39.36","53.6","9.25","49.84","0.56","-0.6","453.33","740.04","163.25"
"42","2010","6","Madhya Pradesh","Shajapur","617.62","5.01","39.06","53.57","8.81","48.81","0.32","-0.62","455.39","776.86","170.59"
"42","2011","6","Madhya Pradesh","Shajapur","617.62","5.01","38.68","53.79","11.57","46.25","0.39","-0.59","455.26","774.43","170.11"
"42","2012","6","Madhya Pradesh","Shajapur","617.62","5.19","38.85","53.78","11.07","43.46","0.33","-0.53","458.39","783.6","170.95"
"42","2013","6","Madhya Pradesh","Shajapur","618.62","6.12","40.32","54.51","16.99","39.77","1.17","0.33","459.33","799.25","174.0"
"42","2014","6","Madhya Pradesh","Shajapur","618.62","6.14","39.82","54.34","17.78","38.24","0.98","0.57","460.67","780.31","169.39"
"42","2015","6","Madhya Pradesh","Shajapur","618.62","6.11","39.55","54.99","16.67","38.97","2.11","0.46","459.7","787.14","171.23"
"42","2016","6","Madhya Pradesh","Shajapur","618.62","5.14","39.44","55.46","16.94","38.94","0.85","0.51","460.25","796.96","173.16"
"42","2017","6","Madhya Pradesh","Shajapur","618.62","6.14","37.52","57.99","15.78","35.65","0.13","0.24","465.01","826.84","177.81"
"42","2018","6","Madhya Pradesh","Shajapur","618.62","6.11","37.22","153.56","11.2","37.61","2.05","0.48","394.25","897.75","227.71"
"42","2019","6","Madhya Pradesh","Shajapur","618.62","6.14","50.54","54.33","17.66","75.09","7.27","5.46","420.47","884.95","210.47"
"42","2020","6","Madhya Pradesh","Shajapur","618.62","6.14","37.24","47.57","17.17","37.61","1.36","1.03","478.47","965.57","201.8"
"43","1966","6","Madhya Pradesh","Hoshangabad","997.7","363.5","11.8","47.4","57.9","81.5","19.1","11.8","404.0","406.3","100.57"
"43","1967","6","Madhya Pradesh","Hoshangabad","997.7","367.2","8.4","47.2","53.8","72.2","18.2","8.7","419.9","423.6","100.88"
"43","1968","6","Madhya Pradesh","Hoshangabad","997.7","367.4","14.8","41.6","54.1","68.0","14.5","6.1","430.2","433.4","100.74"
"43","1969","6","Madhya Pradesh","Hoshangabad","997.7","363.8","15.7","42.6","50.0","68.9","12.0","5.0","439.0","442.0","100.68"
"43","1970","6","Madhya Pradesh","Hoshangabad","997.7","365.8","16.3","38.2","44.0","73.9","12.0","6.0","441.0","445.0","100.91"
"43","1971","6","Madhya Pradesh","Hoshangabad","998.0","366.5","8.0","48.0","41.0","70.6","11.0","6.0","446.0","451.0","101.12"
"43","1972","6","Madhya Pradesh","Hoshangabad","998.0","366.0","19.0","39.0","38.0","71.2","11.0","9.0","444.0","448.0","100.9"
"43","1973","6","Madhya Pradesh","Hoshangabad","1000.0","366.0","20.0","41.0","38.0","71.2","13.0","12.0","438.0","443.0","101.14"
